agg_level_desc,state_alpha,year,source_desc,short_desc,unit_desc,sector_desc,group_desc,commodity_desc,domain_desc,domaincat_desc,value,value_num,censored,ch2_tables,ch2_table_name
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),480,480,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),540,540,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),434,434,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),5161,5161,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),5161,5161,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),553,553,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),44,44,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),438,438,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),117,117,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),422,422,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),238,238,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),619,619,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,MAPLE SYRUP - OPERATIONS WITH SALES,OPERATIONS,CROPS,FIELD CROPS,MAPLE SYRUP,TOTAL,NOT SPECIFIED,9566,9566,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),1692000,1692000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),719000,719000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),471000,471000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),370000,370000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),68042000,68042000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),68042000,68042000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),794000,794000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),NA,NA,TRUE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),6732000,6732000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),46000,46000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),NA,NA,TRUE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),68000,68000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),386000,386000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,TOTAL,NOT SPECIFIED,79473000,79473000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),1689000,1689000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),1492000,1492000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),646000,646000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),610000,610000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),124882000,124882000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),NA,NA,TRUE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),NA,NA,TRUE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),1431000,1431000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),82000,82000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),9213000,9213000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),101000,101000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),271000,271000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),172000,172000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),603000,603000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2017,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,TOTAL,NOT SPECIFIED,141194000,141194000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),3220000,3220000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),1139000,1139000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),1316000,1316000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),791000,791000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),197105000,197105000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),197105000,197105000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),1338000,1338000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),421000,421000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),8912000,8912000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),128000,128000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),331000,331000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),421000,421000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),760000,760000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2022,CENSUS,"MAPLE SYRUP - SALES, MEASURED IN $",$,CROPS,FIELD CROPS,MAPLE SYRUP,TOTAL,NOT SPECIFIED,215881000,215881000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,1997,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,32000,32000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,1997,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,23389462000,23389462000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2002,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,104000,104000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2002,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,23972333000,23972333000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2007,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,207000,207000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2007,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,37065947000,37065947000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),18000,18000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),NA,NA,TRUE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),15000,15000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),62000,62000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),62000,62000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),5000,5000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),NA,NA,TRUE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),226000,226000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),2000,2000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),15000,15000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
STATE,AK,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,TOTAL,NOT SPECIFIED,353000,353000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
NATIONAL,US,2012,CENSUS,"POULTRY TOTALS, INCL EGGS - SALES, MEASURED IN $",$,ANIMALS & PRODUCTS,POULTRY,POULTRY TOTALS,NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),124646000,124646000,FALSE,2,Market Value of Agricultural Products Sold Including Food Marketing Practices and Value-Added Products: 2022 and 2017
